date,Observed,Predicted_TVGM
1997-01-17,0.0,0.002218899604722324
1997-01-18,0.0,0.0
1997-01-19,0.0,0.0
1997-01-20,0.0,0.0
1997-01-21,0.0,0.0
1997-01-22,0.0,0.0
1997-01-23,0.0,0.0
1997-01-24,0.0,0.0
1997-01-25,0.0,0.0
1997-01-26,0.0,0.0
1997-01-27,0.0,0.0
1997-01-28,0.0,0.0
1997-01-29,0.0,0.0
1997-01-30,0.0,0.021500380811610764
1997-01-31,0.0,0.011065659971105923
1997-02-01,0.0,0.024022912356043258
1997-02-02,0.0,0.007560132248860318
1997-02-03,0.0,0.04341262010503216
1997-02-04,0.0,0.07129457853480792
1997-02-05,0.0,0.02153957118541694
1997-02-06,0.0,0.05958728665830165
1997-02-07,0.0,0.01649230238348154
1997-02-08,0.0,0.08013281780253617
1997-02-09,0.0,0.07807269680164303
1997-02-10,0.0,0.06183496430140084
1997-02-11,0.0,0.03857728476147915
1997-02-12,0.0,0.052022479002094946
1997-02-13,0.0,0.04922341591835644
1997-02-14,0.0,0.05699615514904688
1997-02-15,0.0,0.03593152759748641
1997-02-16,0.0,0.03588828556524781
1997-02-17,0.0,0.037959509494669974
1997-02-18,0.0,0.04491885066568779
1997-02-19,0.0,0.02828897133850322
1997-02-20,0.0,0.025606286871701023
1997-02-21,0.0,0.012381653535087966
1997-02-22,0.0,0.019022258071012765
1997-02-23,0.0,0.009437442140005525
1997-02-24,0.0,0.010012117994071701
1997-02-25,0.0,0.005469741994779731
1997-02-26,0.0,0.004137965916227115
1997-02-27,0.0,0.0007363748544614301
1997-02-28,0.0,0.0015584025046944117
1997-03-01,0.0,0.0
1997-03-02,0.0,0.0
1997-03-03,0.0,0.0
1997-03-04,0.0,0.0
1997-03-05,0.0,0.0
1997-03-06,0.0,0.0011957259539719933
1997-03-07,0.0,0.0
1997-03-08,0.0,0.0
1997-03-09,0.0,0.010039189252169733
1997-03-10,0.0,0.0
1997-03-11,0.0,0.019405632638716697
1997-03-12,0.0,0.04702655538791056
1997-03-13,0.0,0.0
1997-03-14,0.0,0.04952893782605139
1997-03-15,0.052,0.0
1997-03-16,0.14,0.022486122781120554
1997-03-17,0.3,0.15572173847202733
1997-03-18,1.34,0.6739547628068736
1997-03-19,2.27,1.8542349433221053
1997-03-20,1.96,2.886519994647087
1997-03-21,2.07,2.208073991024562
1997-03-22,2.06,2.001500695270298
1997-03-23,1.96,1.9982457988751956
1997-03-24,1.89,1.9210278118155348
1997-03-25,2.06,1.660766566154998
1997-03-26,2.23,1.878495628484174
1997-03-27,2.64,2.008472985221734
1997-03-28,3.09,2.2660386444981904
1997-03-29,3.47,2.8735675573787547
1997-03-30,3.36,3.134457276129593
1997-03-31,3.18,2.906201718965039
1997-04-01,3.13,3.0555134458156235
1997-04-02,3.1,3.466520193489889
1997-04-03,3.08,3.1072920371042563
1997-04-04,3.1,2.974748593366523
1997-04-05,3.52,3.5357604759381585
1997-04-06,4.03,3.5193434823668515
1997-04-07,4.3,3.8236092016026446
1997-04-08,3.67,4.10069782586514
1997-04-09,3.61,3.740000356334311
1997-04-10,3.32,3.6249150495988527
1997-04-11,2.91,3.051569998487074
1997-04-12,2.96,2.9181272143104393
1997-04-13,2.99,2.7186270616497117
1997-04-14,2.93,2.906318671395007
1997-04-15,3.02,2.942390055289576
1997-04-16,3.08,2.5295051401173008
1997-04-17,3.08,2.544773402011934
1997-04-18,3.08,2.6011070210841005
1997-04-19,2.98,2.4612539308011634
1997-04-20,2.63,2.2591797005107077
1997-04-21,2.5,2.156193395854055
1997-04-22,2.36,2.146306380251026
1997-04-23,2.27,2.0640209749897678
1997-04-24,2.13,1.8313233113492249
1997-04-25,2.03,1.7777784114004251
1997-04-26,1.88,1.7773868358553297
1997-04-27,1.72,1.444158084677318
1997-04-28,1.51,1.427324476726244
1997-04-29,1.42,1.2576865019334726
1997-04-30,1.33,1.237001336687861
1997-05-01,1.27,1.1028721126818242
1997-05-02,1.17,1.0897147108264895
1997-05-03,1.09,0.9683033066592053
1997-05-04,1.05,0.9239279920241681
1997-05-05,1.05,0.9066537604924974
1997-05-06,1.05,1.1615571974771306
1997-05-07,1.05,1.343700113781432
1997-05-08,1.05,1.4562756374372268
1997-05-09,1.05,1.0058681845247472
1997-05-10,1.05,1.0564599820443006
1997-05-11,1.05,0.97212130363003
1997-05-12,0.99,1.0001722588832602
1997-05-13,0.93,0.965419731154856
1997-05-14,0.92,0.8919601965003925
1997-05-15,0.92,0.9508121128318504
1997-05-16,0.92,0.8234395380217937
1997-05-17,0.92,0.8177814206865937
1997-05-18,0.92,0.7264847142469741
1997-05-19,0.92,0.7760579635679368
1997-05-20,0.81,0.8729862260125598
1997-05-21,0.76,0.8690613093551041
1997-05-22,0.67,0.7515434796334826
1997-05-23,0.6,0.6188678756262057
1997-05-24,0.49,0.6224322892788572
1997-05-25,0.47,0.5703441841308012
1997-05-26,0.47,0.5121484098872189
1997-05-27,0.66,0.7780636016853893
1997-05-28,1.15,1.2941282572426833
1997-05-29,1.48,1.8798537874680519
1997-05-30,1.51,1.6572592259547905
1997-05-31,1.52,1.6667608506194174
1997-06-01,1.75,1.6424395723874203
1997-06-02,1.64,1.7373705390265761
1997-06-03,1.49,1.5935411594078834
1997-06-04,1.43,1.5680994596466362
1997-06-05,1.28,1.6220545474779833
1997-06-06,1.26,1.3554804634297655
1997-06-07,1.26,1.2549743974058203
1997-06-08,1.19,1.1925630224169617
1997-06-09,1.18,1.23811963564062
1997-06-10,1.11,1.1593757759064443
1997-06-11,0.99,1.1815943795570416
1997-06-12,0.96,0.9945552388976734
1997-06-13,0.67,0.9057836032498252
1997-06-14,0.57,0.7546567274336178
1997-06-15,0.48,0.7001433313540476
1997-06-16,0.42,0.6359748393921202
1997-06-17,0.41,0.4793721613836862
1997-06-18,0.41,0.5271168708189512
1997-06-19,0.41,0.5724146426345331
1997-06-20,0.41,0.4112260646068117
1997-06-21,0.41,0.5298398338803041
1997-06-22,0.41,0.5113515690435775
1997-06-23,0.43,0.48791984920345405
1997-06-24,0.92,0.42489509524741415
1997-06-25,0.89,0.7063398084881021
1997-06-26,0.88,0.6674374159359006
1997-06-27,0.88,0.6905973561716867
1997-06-28,0.82,0.6646311963700706
1997-06-29,0.66,0.6982244667304206
1997-06-30,0.51,0.4970473099010398
1997-07-01,0.37,0.40584605049550343
1997-07-02,0.24,0.3465392647206409
1997-07-03,0.14,0.32115882473576407
1997-07-04,0.12,0.2754445830007167
1997-07-05,0.091,0.02612220017585487
1997-07-06,0.07,0.035555135039222474
1997-07-07,0.065,0.0778103390559568
1997-07-08,0.045,0.05911001549682404
1997-07-09,0.036,0.0
1997-07-10,0.026,0.0
1997-07-11,0.026,0.0
1997-07-12,0.026,0.0
1997-07-13,0.026,0.0
1997-07-14,0.026,0.0
1997-07-15,0.026,0.0
1997-07-16,0.026,0.0
1997-07-17,0.017,0.0
1997-07-18,0.012,0.0
1997-07-19,0.012,0.0
1997-07-20,0.012,0.0
1997-07-21,0.012,0.0
1997-07-22,0.012,0.0
1997-07-23,0.012,0.0
1997-07-24,0.012,0.0
1997-07-25,0.012,0.37228373204237153
1997-07-26,0.012,0.8246700667173557
1997-07-27,0.012,0.5519696427779104
1997-07-28,0.012,0.5631037650687873
1997-07-29,0.012,0.5325291637858556
1997-07-30,0.012,0.7678028941354698
1997-07-31,7.4,1.3856641698366918
1997-08-01,9.83,8.796133477835982
1997-08-02,4.95,10.908383214987229
1997-08-03,3.23,3.530336713763955
1997-08-04,2.63,3.317955252634026
1997-08-05,2.16,2.4589355878643895
1997-08-06,1.46,2.006467580756162
1997-08-07,1.33,1.460604628807464
1997-08-08,1.27,1.1999238337815856
1997-08-09,1.1,1.0759391899842337
1997-08-10,0.91,0.9620404035644049
1997-08-11,0.79,0.8760330710290793
1997-08-12,0.76,0.8006728641133011
1997-08-13,0.67,0.7543566359147643
1997-08-14,0.49,0.5646375578591173
1997-08-15,0.48,0.5881038747509095
1997-08-16,0.48,0.5439761134635475
1997-08-17,0.43,0.46008939733272985
1997-08-18,0.38,0.38990901717999393
1997-08-19,0.18,0.28998490755865247
1997-08-20,0.15,0.08214780395088439
1997-08-21,0.15,0.11673336595915862
1997-08-22,0.12,0.08373871906906993
1997-08-23,0.1,0.0730757940210246
1997-08-24,0.091,0.03100494689459421
1997-08-25,0.081,0.024572462156466468
1997-08-26,0.07,0.03588639500979407
1997-08-27,0.06,0.1415701785167427
1997-08-28,0.05,0.11058198021397692
1997-08-29,0.049,0.19999584007112658
1997-08-30,0.049,0.14742713717399958
1997-08-31,0.05,0.3213860300179756
1997-09-01,0.067,0.16895509404997155
1997-09-02,0.065,0.18071411118350933
1997-09-03,0.05,0.13379387339236393
1997-09-04,0.041,0.21259120943509485
1997-09-05,0.04,0.09943990028631078
1997-09-06,0.037,0.10291204206886562
1997-09-07,0.026,0.07589469855023878
1997-09-08,0.025,0.07831700422130028
1997-09-09,0.025,0.09365358729058115
1997-09-10,0.025,0.09600891566663305
1997-09-11,0.025,0.0356532312708247
1997-09-12,0.025,0.046541251633195835
1997-09-13,0.025,0.027017752111389348
1997-09-14,0.025,0.04440146371919723
1997-09-15,0.025,0.05662470371296191
1997-09-16,0.025,0.03716730205260921
1997-09-17,0.025,0.18239043401937033
1997-09-18,0.025,0.002036845572257584
1997-09-19,0.025,0.0746882741879713
1997-09-20,0.025,0.16278872867500105
1997-09-21,0.025,0.15463744994131012
1997-09-22,0.025,0.1627284608099948
1997-09-23,0.025,0.32479263075548115
1997-09-24,0.025,0.3595162715559793
1997-09-25,0.025,0.4520840744001451
1997-09-26,0.025,0.4148004679971532
1997-09-27,0.025,0.31492856751021614
1997-09-28,0.025,0.3517427434569935
1997-09-29,0.025,0.4182386915364627
1997-09-30,0.025,0.3916011451493618
1997-10-01,0.025,0.42506445116716696
1997-10-02,0.044,0.3341262991536569
1997-10-03,0.12,0.45504133936410296
1997-10-04,0.23,0.20395207610781363
1997-10-05,0.46,0.5099335226582451
1997-10-06,0.44,0.6306416959448221
1997-10-07,0.47,0.5860189834531302
1997-10-08,0.44,0.5453453159855364
1997-10-09,0.43,0.6538461364144558
1997-10-10,0.43,0.5987719250216985
1997-10-11,0.43,0.5772321572120784
1997-10-12,0.39,0.5379271140577292
1997-10-13,0.38,0.4458463146161206
1997-10-14,0.38,0.39994125140547837
1997-10-15,0.38,0.38479831460319824
1997-10-16,0.33,0.4014021791256571
1997-10-17,0.32,0.3429260082424233
1997-10-18,0.32,0.37144699473445386
1997-10-19,0.28,0.3390469533098076
1997-10-20,0.27,0.3051338475407408
1997-10-21,0.27,0.2785908084635618
1997-10-22,0.27,0.24215896683019497
1997-10-23,0.27,0.2542811172143464
1997-10-24,0.27,0.23934656760184397
1997-10-25,0.27,0.20871656930520036
1997-10-26,0.21,0.19888746165359283
1997-10-27,0.2,0.18983061749581986
1997-10-28,0.2,0.18359326754880048
1997-10-29,0.18,0.15707749624769154
1997-10-30,0.15,0.11923633906725614
1997-10-31,0.15,0.09303250125579274
1997-11-01,0.14,0.07959477790566802
1997-11-02,0.13,0.07582146609738397
1997-11-03,0.12,0.06185970657328646
1997-11-04,0.12,0.04584428590505421
1997-11-05,0.12,0.040766443135519165
1997-11-06,0.12,0.04506408000278944
1997-11-07,0.11,0.04128027552163893
1997-11-08,0.11,0.028019117263592908
1997-11-09,0.11,0.030273438961157584
1997-11-10,0.1,0.04537726441706785
1997-11-11,0.099,0.05536998777948443
1997-11-12,0.097,0.04962490309168238
1997-11-13,0.094,0.047494883191449455
1997-11-14,0.084,0.030637551383093542
1997-11-15,0.053,0.056812539167046316
1997-11-16,0.027,0.024180946591790264
1997-11-17,0.02,0.026574576705837405
1997-11-18,0.016,0.013842484786445286
1997-11-19,0.011,0.023274721016081523
1997-11-20,0.006,0.01899162740585031
1997-11-21,0.001,0.012844542982246243
1997-11-22,0.0,0.0016324741649625385
1997-11-23,0.0,0.0053130272814937984
1997-11-24,0.0,0.0016073794681285558
1997-11-25,0.0,0.0014766933762284107
1997-11-26,0.0,0.0038339488616262463
1997-11-27,0.0,0.0
1997-11-28,0.0,0.0
1997-11-29,0.0,0.011978261789709232
1997-11-30,0.0,0.0
1997-12-01,0.0,0.0065089039091307255
1997-12-02,0.0,0.0
1997-12-03,0.0,0.0
1997-12-04,0.0,0.0
1997-12-05,0.0,0.019597020007957655
1997-12-06,0.0,0.019846652033823575
1997-12-07,0.0,0.002775139888961886
1997-12-08,0.0,0.05391929741257068
1997-12-09,0.0,0.0
1997-12-10,0.0,0.06197313179446018
1997-12-11,0.0,0.041445493769532604
1997-12-12,0.0,0.037706261695742094
1997-12-13,0.0,0.0027682328770598508
1997-12-14,0.0,0.026986436657184032
1997-12-15,0.0,0.023698943047317678
1997-12-16,0.0,0.0179589922641909
1997-12-17,0.0,0.007566179112474425
1997-12-18,0.0,0.008176343704981326
1997-12-19,0.0,0.0040060231338306385
1997-12-20,0.0,0.0
1997-12-21,0.0,0.0
1997-12-22,0.0,0.0
1997-12-23,0.0,0.0
1997-12-24,0.0,0.0
1997-12-25,0.0,0.0
1997-12-26,0.0,0.0
1997-12-27,0.0,0.0
1997-12-28,0.0,0.0
1997-12-29,0.0,0.0
1997-12-30,0.0,0.0
1997-12-31,0.0,0.0
1998-01-01,0.0,0.01791414286651949
1998-01-02,0.0,0.0
1998-01-03,0.0,0.016352363538621573
1998-01-04,0.0,0.006569714742832411
1998-01-05,0.0,0.01966296112018312
1998-01-06,0.0,0.014335010125341496
1998-01-07,0.0,0.01236235147676329
1998-01-08,0.0,0.0
1998-01-09,0.0,0.0
1998-01-10,0.0,0.0005769934484440298
1998-01-11,0.0,0.0006687793985106216
1998-01-12,0.0,0.0065801473114543985
1998-01-13,0.0,0.0
1998-01-14,0.0,0.0002542969296722153
1998-01-15,0.0,0.0034365158354616177
1998-01-16,0.0,0.028984491049152017
1998-01-17,0.0,0.0
1998-01-18,0.0,0.03767013249394391
1998-01-19,0.0,0.0
1998-01-20,0.0,0.027171592798568345
1998-01-21,0.0,0.030467076082789202
1998-01-22,0.0,0.022931405059061216
1998-01-23,0.0,0.00769808748604367
1998-01-24,0.0,0.01685774781734284
1998-01-25,0.0,0.013732187716834321
1998-01-26,0.0,0.003727417965811275
1998-01-27,0.0,0.00602366466430776
1998-01-28,0.0,0.0020324121860866295
1998-01-29,0.0,0.0
1998-01-30,0.0,0.0
1998-01-31,0.0,0.0
1998-02-01,0.0,0.0
1998-02-02,0.0,0.0
1998-02-03,0.0,0.0
1998-02-04,0.0,0.0
1998-02-05,0.0,0.0
1998-02-06,0.0,0.005061492554534863
1998-02-07,0.0,0.0
1998-02-08,0.0,0.011237059328422838
1998-02-09,0.0,0.0
1998-02-10,0.0,0.006778490808538262
1998-02-11,0.0,0.010997258629411977
1998-02-12,0.0,0.005690896216481611
1998-02-13,0.0,0.0038177023592960158
1998-02-14,0.0,0.0
1998-02-15,0.0,0.0
1998-02-16,0.0,0.0008090979125096598
1998-02-17,0.0,0.0
1998-02-18,0.0,0.009893964785906817
1998-02-19,0.0,0.013425237951394553
1998-02-20,0.0,0.011242100354613704
1998-02-21,0.0,0.021485027539944468
1998-02-22,0.0,0.016037983794816968
1998-02-23,0.0,0.011598606036278047
1998-02-24,0.0,0.010308749592134292
1998-02-25,0.0,0.028831933441713475
1998-02-26,0.0,0.019392595071938135
1998-02-27,0.0,0.0314921873020812
1998-02-28,0.0,0.025793169097570956
1998-03-01,0.0,0.028000767265009996
1998-03-02,0.0,0.016292803444198756
1998-03-03,0.0,0.016906448228074578
1998-03-04,0.0,0.01192149526995101
1998-03-05,0.0,0.008000301381893338
1998-03-06,0.0,0.007486134700782021
1998-03-07,0.0,0.004355673798243975
1998-03-08,0.0,0.0015946506960364815
1998-03-09,0.0,0.0
1998-03-10,0.23,0.0
1998-03-11,1.12,0.480897217458615
1998-03-12,1.6,1.324402280871823
1998-03-13,1.45,1.9695588525607248
1998-03-14,1.21,1.4713671317630062
1998-03-15,0.98,1.2125935660737488
1998-03-16,0.9,1.0970198000088995
1998-03-17,0.86,1.0551220712136504
1998-03-18,0.82,1.0089963127296258
1998-03-19,0.78,0.9868932079724817
1998-03-20,0.73,0.8246770882526087
1998-03-21,0.69,0.8500137783483057
1998-03-22,0.65,0.8139078997383751
1998-03-23,0.74,0.813775444395259
1998-03-24,1.24,0.8568762334422387
1998-03-25,1.76,1.6089033779969801
1998-03-26,2.29,1.954746855246229
1998-03-27,2.84,2.483259204941542
1998-03-28,3.42,3.0890678015398882
1998-03-29,2.6,3.4247374675392828
1998-03-30,2.58,2.6548630776400106
1998-03-31,2.58,2.4066964980230217
1998-04-01,2.67,3.2251121033350025
1998-04-02,2.7,3.2381760024874806
1998-04-03,2.78,3.263113858317241
1998-04-04,2.74,3.2545919129646217
1998-04-05,2.77,2.648319646298002
1998-04-06,2.82,2.4143068771392464
1998-04-07,2.77,2.6832193098241808
1998-04-08,2.48,2.7662537593035985
1998-04-09,2.36,2.06489078638543
1998-04-10,2.35,2.3119362020836967
1998-04-11,2.29,2.855532971542184
1998-04-12,2.04,2.2422829373348936
1998-04-13,1.91,2.0181135096398486
1998-04-14,1.71,1.9968395531607186
1998-04-15,1.35,1.5876468255439184
1998-04-16,1.1,1.3830253973289988
1998-04-17,0.97,1.2116552869060997
1998-04-18,0.86,1.136254426408076
1998-04-19,0.69,0.900475928635601
1998-04-20,0.54,0.8616607617059633
1998-04-21,0.51,0.7936970218417129
1998-04-22,0.48,0.6814897332214501
1998-04-23,0.65,0.7467364247446441
1998-04-24,0.61,0.9596319270574255
1998-04-25,0.7,0.9617808566142751
1998-04-26,0.61,0.8534648058422132
1998-04-27,0.57,0.7760334332520653
1998-04-28,0.53,0.7795263733944887
1998-04-29,0.53,0.8100542941190205
1998-04-30,0.54,0.7177952258760046
1998-05-01,0.9,1.1741370649405627
1998-05-02,1.72,1.75147289495357
1998-05-03,1.39,1.7412602486285929
1998-05-04,1.38,1.3162193198858865
1998-05-05,1.38,1.6084702968089104
1998-05-06,1.38,1.7867425128762018
1998-05-07,1.38,1.6569190163073118
1998-05-08,1.37,1.59729582030035
1998-05-09,1.2,1.542848586559772
1998-05-10,1.09,1.3709592387701721
1998-05-11,1.09,1.1665189571515813
1998-05-12,0.91,1.2221981745696353
1998-05-13,0.84,1.0769376106507758
1998-05-14,0.76,0.9521705768878475
1998-05-15,0.68,0.8718826289335365
1998-05-16,0.61,0.7949805205119387
1998-05-17,0.6,0.7652850230282993
1998-05-18,0.54,0.7289029957093602
1998-05-19,0.54,0.533558805045524
1998-05-20,0.8,0.48527890066063684
1998-05-21,0.84,0.867634748505927
1998-05-22,0.95,1.1065734511814302
1998-05-23,0.88,1.2410538580426747
1998-05-24,0.8,0.9819898810502279
1998-05-25,0.75,1.0340941162895123
1998-05-26,0.75,0.908484241795326
1998-05-27,0.68,0.7627031270374063
1998-05-28,0.61,0.7259617955114341
1998-05-29,0.54,0.8457786654961377
1998-05-30,0.48,0.7760210517522681
1998-05-31,0.42,0.6733899899032647
1998-06-01,0.39,0.5285708424701006
1998-06-02,0.94,0.6192042575553387
1998-06-03,0.74,1.0069208967422347
1998-06-04,0.58,0.7864997320758547
1998-06-05,0.53,0.8637431539967335
1998-06-06,0.53,0.8034842859362911
1998-06-07,0.48,0.7861750041410704
1998-06-08,0.35,0.6847942416836884
1998-06-09,0.27,0.5068737363790029
1998-06-10,0.23,0.39509918689786333
1998-06-11,0.18,0.34007425944438946
1998-06-12,0.14,0.1621975594370309
1998-06-13,0.16,0.10443618552839962
1998-06-14,0.22,0.1475549308921471
1998-06-15,0.19,0.20942439485292447
1998-06-16,0.19,0.12051860989778412
1998-06-17,0.19,0.3464240892377787
1998-06-18,0.19,0.3271341531879578
1998-06-19,0.19,0.4418835892240123
1998-06-20,0.19,0.40355655237969756
1998-06-21,0.19,0.4094591815173355
1998-06-22,0.19,0.5028099776750811
1998-06-23,0.19,0.42705524338069323
1998-06-24,0.27,0.5087891594180751
1998-06-25,0.25,0.38700221961891734
1998-06-26,0.22,0.37821847172436873
1998-06-27,0.22,0.3142021716597746
1998-06-28,0.22,0.39207051565547646
1998-06-29,0.22,0.38250641867554114
1998-06-30,0.21,0.363170195177416
1998-07-01,0.17,0.23223031851409304
1998-07-02,0.12,0.3607747661592313
1998-07-03,0.1,0.31507227340281074
1998-07-04,0.069,0.29445994840857814
1998-07-05,0.1,1.0385408611740305
1998-07-06,0.47,1.1929541095306861
1998-07-07,0.5,1.1306686376621125
1998-07-08,0.32,0.904897159573349
1998-07-09,0.29,0.8953920019017907
1998-07-10,0.33,0.7415443968356397
1998-07-11,0.38,0.6974337402724018
1998-07-12,0.71,1.4146052443362294
1998-07-13,3.32,2.330957420082718
1998-07-14,3.72,5.883339030287926
1998-07-15,3.0,4.295164499757811
1998-07-16,2.6,3.212482158306016
1998-07-17,2.86,2.790639135900183
1998-07-18,2.85,3.307871188450008
1998-07-19,2.65,2.8799762114733625
1998-07-20,2.49,2.4940805164675983
1998-07-21,2.48,2.580109092998913
1998-07-22,2.48,2.79831204397071
1998-07-23,2.48,3.0613978371323247
1998-07-24,2.56,2.842878233665929
1998-07-25,2.57,2.43952006397903
1998-07-26,2.49,2.5021726715839905
1998-07-27,2.32,3.044030297932575
1998-07-28,2.3,3.060775830350001
1998-07-29,2.3,2.4146928825257916
1998-07-30,2.31,2.2650234679162713
1998-07-31,2.61,2.4309072103107265
1998-08-01,5.31,4.160400687306936
1998-08-02,4.22,4.99477549922531
1998-08-03,3.8,3.9339926948846955
1998-08-04,3.66,3.792556345893345
1998-08-05,3.28,3.320095715793418
1998-08-06,3.4,3.2639681091333355
1998-08-07,3.49,3.6435010317940426
1998-08-08,3.79,3.291029693000928
1998-08-09,3.69,3.3975199303418817
1998-08-10,2.81,3.3942626058706598
1998-08-11,3.32,3.1758142181929023
1998-08-12,3.03,3.0692972678233907
1998-08-13,2.76,2.7922494529189796
1998-08-14,2.45,2.7743809017330654
1998-08-15,2.33,2.5578406367599804
1998-08-16,2.53,2.5067642888490713
1998-08-17,2.57,2.4556544289872644
1998-08-18,2.57,2.5840369559269027
1998-08-19,2.57,2.384206195785303
1998-08-20,2.52,2.264826300085276
1998-08-21,2.45,2.724103558732282
1998-08-22,2.56,3.058942250258449
1998-08-23,2.57,2.767801030851815
1998-08-24,2.57,2.6206216183279563
1998-08-25,2.64,2.5991516708483307
1998-08-26,6.73,3.135690041705785
1998-08-27,12.1,8.385161153353721
1998-08-28,14.0,11.718760850737754
1998-08-29,13.3,11.617113220939853
1998-08-30,9.64,11.561260354146178
1998-08-31,8.26,10.66463853993033
1998-09-01,6.8,7.333647265390303
1998-09-02,5.75,6.473046571177109
1998-09-03,5.18,4.566714104755094
1998-09-04,4.52,4.48507910751818
1998-09-05,4.22,4.089773095256458
1998-09-06,3.68,3.324405404954281
1998-09-07,3.32,2.8801191118450986
1998-09-08,2.31,2.432101665353618
1998-09-09,1.96,1.47814457557579
1998-09-10,1.71,1.4689375288342048
1998-09-11,1.56,1.3150830849790585
1998-09-12,1.37,1.1609645589165218
1998-09-13,1.26,0.9358782525383122
1998-09-14,1.13,0.9089086231739012
1998-09-15,0.99,0.771585953141026
1998-09-16,0.91,0.802018425317007
1998-09-17,0.86,0.7812312137683768
1998-09-18,0.75,0.6299838229328026
1998-09-19,0.67,0.5526763328663756
1998-09-20,0.62,0.4350845311156804
1998-09-21,0.58,0.428670840811048
1998-09-22,0.54,0.3977830141313271
1998-09-23,0.49,0.2814396840565173
1998-09-24,0.46,0.354578278631338
1998-09-25,0.45,0.4213456945530549
1998-09-26,0.42,0.3013235267274863
1998-09-27,0.41,0.3335975861002678
1998-09-28,0.41,0.3379409835545638
1998-09-29,0.41,0.33415553021910044
1998-09-30,0.41,0.26411506677458524
1998-10-01,0.41,0.26985879524920137
1998-10-02,0.36,0.2993240066925039
1998-10-03,0.33,0.22192168088912795
1998-10-04,0.33,0.14662614353386352
1998-10-05,0.33,0.18506814044005473
1998-10-06,0.33,0.11069336409756456
1998-10-07,0.33,0.06301392670278622
1998-10-08,0.33,0.0749963938493785
1998-10-09,0.33,0.08779888900633637
1998-10-10,0.37,0.0827441332536033
1998-10-11,0.44,0.15574998128569173
1998-10-12,0.53,0.13326904951248864
1998-10-13,0.54,0.3181119728840677
1998-10-14,0.54,0.45212743965046853
1998-10-15,0.57,0.5012807162198256
1998-10-16,0.54,0.35155038696475005
1998-10-17,0.5,0.43468963911615727
1998-10-18,0.49,0.3394391816649037
1998-10-19,0.49,0.40165415342432337
1998-10-20,0.49,0.396879722800422
1998-10-21,0.49,0.4253137524588884
1998-10-22,0.49,0.3025065929594813
1998-10-23,0.49,0.35100543385377847
1998-10-24,0.54,0.23566138874451778
1998-10-25,0.59,0.4692538916847285
1998-10-26,0.64,0.49185093578232936
1998-10-27,0.7,0.4959164197241188
1998-10-28,0.75,0.5096321652987998
1998-10-29,0.81,0.5540241606682045
1998-10-30,0.86,0.6937487204825465
1998-10-31,0.92,0.703204561737439
1998-11-01,0.97,0.7819224754956093
1998-11-02,1.03,0.8386558137255498
1998-11-03,1.07,0.8677432432096888
1998-11-04,1.04,0.883713883362774
1998-11-05,1.0,0.9227960622154738
1998-11-06,0.97,0.8178624083665815
1998-11-07,0.93,0.838823292927931
1998-11-08,0.89,0.7550731751647852
1998-11-09,0.85,0.7317179163380004
1998-11-10,0.81,0.5930856927188508
1998-11-11,0.78,0.66434921358302
1998-11-12,0.74,0.6512532575664796
1998-11-13,0.67,0.6356987939327379
1998-11-14,0.49,0.4797063267386449
1998-11-15,0.3,0.42527047906487625
1998-11-16,0.15,0.3320885596262744
1998-11-17,0.13,0.13316317354358806
1998-11-18,0.12,0.06929420958143412
1998-11-19,0.1,0.10197028050926554
1998-11-20,0.088,0.1037723833907565
1998-11-21,0.07,0.11412267673452459
1998-11-22,0.033,0.05831406787854765
1998-11-23,0.003,0.08401588285602285
1998-11-24,0.0,0.09137655087226182
1998-11-25,0.0,0.14515986119732793
1998-11-26,0.0,0.0789973991952822
1998-11-27,0.0,0.126648064479277
1998-11-28,0.0,0.12559717164285333
1998-11-29,0.0,0.13642014886789922
1998-11-30,0.0,0.06619855879074443
1998-12-01,0.0,0.1334576030400058
1998-12-02,0.0,0.07222720143704286
1998-12-03,0.0,0.13127323541370728
1998-12-04,0.0,0.13838252273403828
1998-12-05,0.0,0.1453963064619454
1998-12-06,0.0,0.13696564601220995
1998-12-07,0.0,0.15427403034139703
1998-12-08,0.0,0.14338748550232322
1998-12-09,0.0,0.1048440171669886
1998-12-10,0.0,0.09750725007902145
1998-12-11,0.0,0.10172488280822667
1998-12-12,0.0,0.09169543821340836
1998-12-13,0.0,0.07188834606216116
1998-12-14,0.0,0.0747098059198047
1998-12-15,0.0,0.06884324660656621
1998-12-16,0.0,0.05409746853510583
1998-12-17,0.0,0.058398734509920724
1998-12-18,0.0,0.04149545881753425
1998-12-19,0.0,0.03398930566527725
1998-12-20,0.0,0.024702287458580052
1998-12-21,0.0,0.02248676814598577
1998-12-22,0.0,0.019067011116260413
1998-12-23,0.0,0.013802340960334503
1998-12-24,0.0,0.009043481742186443
1998-12-25,0.0,0.0036922752889199106
1998-12-26,0.0,0.00271135531208605
1998-12-27,0.0,0.0055421998227915825
1998-12-28,0.0,0.0
1998-12-29,0.0,0.0
1998-12-30,0.0,0.0
1998-12-31,0.0,0.0
1999-01-01,0.0,0.0
1999-01-02,0.0,0.0
1999-01-03,0.0,0.0
1999-01-04,0.0,0.0
1999-01-05,0.0,0.0
1999-01-06,0.0,0.0
1999-01-07,0.0,0.0
1999-01-08,0.0,0.0
1999-01-09,0.0,0.0
1999-01-10,0.0,0.0
1999-01-11,0.0,0.0
1999-01-12,0.0,0.0
